;Tweets;Label;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
143;RT @NgkongRoses: Keterangan Pers Menteri Perindustrian Terkait Insentif Kendaraan Listrik;1;rt user keterangan pers menteri perindustrian terkait insentif kendaraan listrik;['rt', 'user', 'keterangan', 'pers', 'menteri', 'perindustrian', 'terkait', 'insentif', 'kendaraan', 'listrik'];['rt', 'user', 'keterangan', 'pers', 'menteri', 'perindustrian', 'terkait', 'insentif', 'kendaraan', 'listrik'];['rt', 'user', 'keterangan', 'pers', 'menteri', 'perindustrian', 'terkait', 'insentif', 'kendaraan', 'listrik'];rt user keterangan pers menteri perindustrian terkait insentif kendaraan listrik;rt user terang pers menteri industri kait insentif kendara listrik
144;@trainveller subsidi BBM kan 500T pertahun;1;user subsidi allcaps bbm allcaps kan 5 0 0 pertahun;['user', 'subsidi', 'allcaps', 'bbm', 'allcaps', 'kan', '5', '0', '0', 'pertahun'];['user', 'subsidi', 'allcaps', 'bbm', 'allcaps', 'kan', '5', '0', '0', 'pertahun'];['user', 'subsidi', 'allcaps', 'bbm', 'allcaps', '5', '0', '0', 'pertahun'];user subsidi allcaps bbm allcaps 5 0 0 pertahun;user subsidi allcaps bbm allcaps 5 0 0 tahun
145;@mario_devan @Fauzansudutkiri @CNNIndonesia Darimana angka 500t sama 7t? Dan bukannya insentif pajak kendaraan listÃ¢ÂÂ¦ https://t.co/OafzHmYBWM;0;user user user darimana angka 5 0 0 sama 7 dan bukannya insentif pajak kendaraan list cooafzhmybwm;['user', 'user', 'user', 'darimana', 'angka', '5', '0', '0', 'sama', '7', 'dan', 'bukannya', 'insentif', 'pajak', 'kendaraan', 'list', 'cooafzhmybwm'];['user', 'user', 'user', 'darimana', 'angka', '5', '0', '0', 'sama', '7', 'dan', 'bukannya', 'insentif', 'pajak', 'kendaraan', 'list', 'cooafzhmybwm'];['user', 'user', 'user', 'darimana', 'angka', '5', '0', '0', '7', 'insentif', 'pajak', 'kendaraan', 'list', 'cooafzhmybwm'];user user user darimana angka 5 0 0 7 insentif pajak kendaraan list cooafzhmybwm;user user user darimana angka 5 0 0 7 insentif pajak kendara list cooafzhmybwm
146;Pemerintah akan Beri Insentif Pembeli KendaraanÃÂ Listrik https://t.co/DMOp3XYDaw;1;pemerintah akan beri insentif pembeli kendaraan listrik codmop3xydaw;['pemerintah', 'akan', 'beri', 'insentif', 'pembeli', 'kendaraan', 'listrik', 'codmop3xydaw'];['pemerintah', 'akan', 'beri', 'insentif', 'pembeli', 'kendaraan', 'listrik', 'codmop3xydaw'];['pemerintah', 'insentif', 'pembeli', 'kendaraan', 'listrik', 'codmop3xydaw'];pemerintah insentif pembeli kendaraan listrik codmop3xydaw;perintah insentif beli kendara listrik codmop3xydaw
147;RT @KompasTV: Pemerintah melalui Kementerian Perindustrian berencana memberikan insetif bagi pembeli mobil &amp;1;rt user pemerintah melalui kementerian perindustrian berencana memberikan insetif bagi pembeli mobil;['rt', 'user', 'pemerintah', 'melalui', 'kementerian', 'perindustrian', 'berencana', 'memberikan', 'insetif', 'bagi', 'pembeli', 'mobil'];['rt', 'user', 'pemerintah', 'melalui', 'kementerian', 'perindustrian', 'berencana', 'memberikan', 'insetif', 'bagi', 'pembeli', 'mobil'];['rt', 'user', 'pemerintah', 'kementerian', 'perindustrian', 'berencana', 'insetif', 'pembeli', 'mobil'];rt user pemerintah kementerian perindustrian berencana insetif pembeli mobil;rt user perintah menteri industri rencana insetif beli mobil
148;RT @basoamir: Subsidi BBM dicabut;0;rt user subsidi allcaps bbm allcaps dicabut;['rt', 'user', 'subsidi', 'allcaps', 'bbm', 'allcaps', 'dicabut'];['rt', 'user', 'subsidi', 'allcaps', 'bbm', 'allcaps', 'dicabut'];['rt', 'user', 'subsidi', 'allcaps', 'bbm', 'allcaps', 'dicabut'];rt user subsidi allcaps bbm allcaps dicabut;rt user subsidi allcaps bbm allcaps cabut
149;Jokowi Subsidi Rp80 Juta;1;jokowi subsidi rp80 juta;['jokowi', 'subsidi', 'rp80', 'juta'];['jokowi', 'subsidi', 'rp80', 'juta'];['jokowi', 'subsidi', 'rp80', 'juta'];jokowi subsidi rp80 juta;jokowi subsidi rp80 juta
150;RT @CNNIndonesia: Subsidi Mobil Listrik Rp80 Juta;1;rt user subsidi mobil listrik rp80 juta;['rt', 'user', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta'];['rt', 'user', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta'];['rt', 'user', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta'];rt user subsidi mobil listrik rp80 juta;rt user subsidi mobil listrik rp80 juta
151;RT @NarasiNewsroom: Itu seriusan subsidi sampe Rp80 juta buat orang yang bisa beli mobil? Bisa dialihakan buat transportasi umum atau yangÃ¢ÂÂ¦;0;rt user itu seriusan subsidi sampe rp80 juta buat orang yang bisa beli mobil bisa dialihakan buat transportasi umum atau yang;['rt', 'user', 'itu', 'seriusan', 'subsidi', 'sampe', 'rp80', 'juta', 'buat', 'orang', 'yang', 'bisa', 'beli', 'mobil', 'bisa', 'dialihakan', 'buat', 'transportasi', 'umum', 'atau', 'yang'];['rt', 'user', 'itu', 'seriusan', 'subsidi', 'sampai', 'rp80', 'juta', 'buat', 'orang', 'yang', 'bisa', 'beli', 'mobil', 'bisa', 'dialihakan', 'buat', 'transportasi', 'umum', 'atau', 'yang'];['rt', 'user', 'seriusan', 'subsidi', 'rp80', 'juta', 'orang', 'beli', 'mobil', 'dialihakan', 'transportasi'];rt user seriusan subsidi rp80 juta orang beli mobil dialihakan transportasi;rt user serius subsidi rp80 juta orang beli mobil dialihakan transportasi
152;Pemerintah melalui Kementerian Perindustrian berencana memberikan insetif bagi pembeli mobil &amp;1;pemerintah melalui kementerian perindustrian berencana memberikan insetif bagi pembeli mobil;['pemerintah', 'melalui', 'kementerian', 'perindustrian', 'berencana', 'memberikan', 'insetif', 'bagi', 'pembeli', 'mobil'];['pemerintah', 'melalui', 'kementerian', 'perindustrian', 'berencana', 'memberikan', 'insetif', 'bagi', 'pembeli', 'mobil'];['pemerintah', 'kementerian', 'perindustrian', 'berencana', 'insetif', 'pembeli', 'mobil'];pemerintah kementerian perindustrian berencana insetif pembeli mobil;perintah menteri industri rencana insetif beli mobil
153;RT @CNNIndonesia: Gembar-gembor subsidi kendaraan listrik di Indonesia semakin santer. Di tengah wacana itu;1;rt user gembar gembor subsidi kendaraan listrik di indonesia semakin santer di tengah wacana itu;['rt', 'user', 'gembar', 'gembor', 'subsidi', 'kendaraan', 'listrik', 'di', 'indonesia', 'semakin', 'santer', 'di', 'tengah', 'wacana', 'itu'];['rt', 'user', 'gembar', 'gembor', 'subsidi', 'kendaraan', 'listrik', 'di', 'indonesia', 'semakin', 'santer', 'di', 'tengah', 'wacana', 'itu'];['rt', 'user', 'gembar', 'gembor', 'subsidi', 'kendaraan', 'listrik', 'indonesia', 'santer', 'wacana'];rt user gembar gembor subsidi kendaraan listrik indonesia santer wacana;rt user gembar gembor subsidi kendara listrik indonesia santer wacana
154;Gembar-gembor subsidi kendaraan listrik di Indonesia semakin santer. Di tengah wacana itu;1;gembar gembor subsidi kendaraan listrik di indonesia semakin santer di tengah wacana itu;['gembar', 'gembor', 'subsidi', 'kendaraan', 'listrik', 'di', 'indonesia', 'semakin', 'santer', 'di', 'tengah', 'wacana', 'itu'];['gembar', 'gembor', 'subsidi', 'kendaraan', 'listrik', 'di', 'indonesia', 'semakin', 'santer', 'di', 'tengah', 'wacana', 'itu'];['gembar', 'gembor', 'subsidi', 'kendaraan', 'listrik', 'indonesia', 'santer', 'wacana'];gembar gembor subsidi kendaraan listrik indonesia santer wacana;gembar gembor subsidi kendara listrik indonesia santer wacana
155;RT @ecosocrights: Kasih subsidi hingga Rp80 juta pd kalangan menengah atas agar penjualan mobil produksi korporat meningkat. Berapa kira2 kÃ¢ÂÂ¦;0;rt user kasih subsidi hingga rp80 juta pd kalangan menengah atas agar penjualan mobil produksi korporat meningkat berapa kira2;['rt', 'user', 'kasih', 'subsidi', 'hingga', 'rp80', 'juta', 'pd', 'kalangan', 'menengah', 'atas', 'agar', 'penjualan', 'mobil', 'produksi', 'korporat', 'meningkat', 'berapa', 'kira2'];['rt', 'user', 'kasih', 'subsidi', 'hingga', 'rp80', 'juta', 'pada', 'kalangan', 'menengah', 'atas', 'agar', 'penjualan', 'mobil', 'produksi', 'korporat', 'meningkat', 'berapa', 'kira2'];['rt', 'user', 'kasih', 'subsidi', 'rp80', 'juta', 'kalangan', 'menengah', 'penjualan', 'mobil', 'produksi', 'korporat', 'meningkat', 'kira2'];rt user kasih subsidi rp80 juta kalangan menengah penjualan mobil produksi korporat meningkat kira2;rt user kasih subsidi rp80 juta kalang tengah jual mobil produksi korporat tingkat kira2
156;Pemerintah Beri Subsidi Mobil Listrik Rp80 Juta dan Motor Rp8 Juta;1;pemerintah beri subsidi mobil listrik rp80 juta dan motor rp8 juta;['pemerintah', 'beri', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'dan', 'motor', 'rp8', 'juta'];['pemerintah', 'beri', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'dan', 'motor', 'rp8', 'juta'];['pemerintah', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'motor', 'rp8', 'juta'];pemerintah subsidi mobil listrik rp80 juta motor rp8 juta;perintah subsidi mobil listrik rp80 juta motor rp8 juta
157;@wbpratama Siap-siap tangkap subsidi Rp80 juta dari APBN~;1;user siap siap tangkap subsidi rp80 juta dari allcaps apbn allcaps;['user', 'siap', 'siap', 'tangkap', 'subsidi', 'rp80', 'juta', 'dari', 'allcaps', 'apbn', 'allcaps'];['user', 'siap', 'siap', 'tangkap', 'subsidi', 'rp80', 'juta', 'dari', 'allcaps', 'apbn', 'allcaps'];['user', 'tangkap', 'subsidi', 'rp80', 'juta', 'allcaps', 'apbn', 'allcaps'];user tangkap subsidi rp80 juta allcaps apbn allcaps;user tangkap subsidi rp80 juta allcaps apbn allcaps
158;Tidak perlu ada subsidi sebesar itu cukup memberi keringanan pajak bumn tugasin membuat mobil listrik rakyat harganÃ¢ÂÂ¦ https://t.co/47bn55Xvjp;0;tidak perlu ada subsidi sebesar itu cukup memberi keringanan pajak bumn tugasin membuat mobil listrik rakyat hargan co47bn55xvjp;['tidak', 'perlu', 'ada', 'subsidi', 'sebesar', 'itu', 'cukup', 'memberi', 'keringanan', 'pajak', 'bumn', 'tugasin', 'membuat', 'mobil', 'listrik', 'rakyat', 'hargan', 'co47bn55xvjp'];['tidak', 'perlu', 'ada', 'subsidi', 'sebesar', 'itu', 'cukup', 'memberi', 'keringanan', 'pajak', 'bumn', 'tugasin', 'membuat', 'mobil', 'listrik', 'rakyat', 'hargan', 'co47bn55xvjp'];['subsidi', 'keringanan', 'pajak', 'bumn', 'tugasin', 'mobil', 'listrik', 'rakyat', 'hargan', 'co47bn55xvjp'];subsidi keringanan pajak bumn tugasin mobil listrik rakyat hargan co47bn55xvjp;subsidi ringan pajak bumn tugasin mobil listrik rakyat hargan co47bn55xvjp
159;Simak analisis soal asuransi kendaraan listrik setelah pemerintah menegaskan siap untuk mengguyur subsidi Rp80 juta https://t.co/Oh5LbQa9zu;1;simak analisis soal asuransi kendaraan listrik setelah pemerintah menegaskan siap untuk mengguyur subsidi rp80 juta cooh5lbqa9zu;['simak', 'analisis', 'soal', 'asuransi', 'kendaraan', 'listrik', 'setelah', 'pemerintah', 'menegaskan', 'siap', 'untuk', 'mengguyur', 'subsidi', 'rp80', 'juta', 'cooh5lbqa9zu'];['simak', 'analisis', 'soal', 'asuransi', 'kendaraan', 'listrik', 'setelah', 'pemerintah', 'menegaskan', 'siap', 'untuk', 'mengguyur', 'subsidi', 'rp80', 'juta', 'cooh5lbqa9zu'];['simak', 'analisis', 'asuransi', 'kendaraan', 'listrik', 'pemerintah', 'mengguyur', 'subsidi', 'rp80', 'juta', 'cooh5lbqa9zu'];simak analisis asuransi kendaraan listrik pemerintah mengguyur subsidi rp80 juta cooh5lbqa9zu;simak analisis asuransi kendara listrik perintah guyur subsidi rp80 juta cooh5lbqa9zu
160;RT @CNNIndonesia: INFOGRAFIS: Daftar Mobil Listrik Calon Penerima Subsidi Rp80 Juta https://t.co/v2iQhzgFuv;1;rt user allcaps infografis allcaps daftar mobil listrik calon penerima subsidi rp80 juta cov2iqhzgfuv;['rt', 'user', 'allcaps', 'infografis', 'allcaps', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'cov2iqhzgfuv'];['rt', 'user', 'allcaps', 'infografis', 'allcaps', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'cov2iqhzgfuv'];['rt', 'user', 'allcaps', 'infografis', 'allcaps', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'cov2iqhzgfuv'];rt user allcaps infografis allcaps daftar mobil listrik calon penerima subsidi rp80 juta cov2iqhzgfuv;rt user allcaps infografis allcaps daftar mobil listrik calon terima subsidi rp80 juta cov2iqhzgfuv
161;INFOGRAFIS: Daftar Mobil Listrik Calon Penerima Subsidi Rp80 Juta https://t.co/v2iQhzgFuv;1;allcaps infografis allcaps daftar mobil listrik calon penerima subsidi rp80 juta cov2iqhzgfuv;['allcaps', 'infografis', 'allcaps', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'cov2iqhzgfuv'];['allcaps', 'infografis', 'allcaps', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'cov2iqhzgfuv'];['allcaps', 'infografis', 'allcaps', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'cov2iqhzgfuv'];allcaps infografis allcaps daftar mobil listrik calon penerima subsidi rp80 juta cov2iqhzgfuv;allcaps infografis allcaps daftar mobil listrik calon terima subsidi rp80 juta cov2iqhzgfuv
162;RT @VIVAcoid: Subsidi Mobil Listrik Rp80 juta;1;rt user subsidi mobil listrik rp80 juta;['rt', 'user', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta'];['rt', 'user', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta'];['rt', 'user', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta'];rt user subsidi mobil listrik rp80 juta;rt user subsidi mobil listrik rp80 juta
163;RT @CNNIndonesia: Curiga Ada 'Bau' Elit dari Wacana Subsidi Mobil Listrik Rp80 Juta #Analisis https://t.co/SHwbCr2W0C;0;rt user curiga ada bau elit dari wacana subsidi mobil listrik rp80 juta hashtag analisis hashtag coshwbcr2w0c;['rt', 'user', 'curiga', 'ada', 'bau', 'elit', 'dari', 'wacana', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'hashtag', 'analisis', 'hashtag', 'coshwbcr2w0c'];['rt', 'user', 'curiga', 'ada', 'bau', 'elit', 'dari', 'wacana', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'hashtag', 'analisis', 'hashtag', 'coshwbcr2w0c'];['rt', 'user', 'curiga', 'bau', 'elit', 'wacana', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'hashtag', 'analisis', 'hashtag', 'coshwbcr2w0c'];rt user curiga bau elit wacana subsidi mobil listrik rp80 juta hashtag analisis hashtag coshwbcr2w0c;rt user curiga bau elit wacana subsidi mobil listrik rp80 juta hashtag analisis hashtag coshwbcr2w0c
164;Pemilik bisnis Kendraan Listrik ya;1;pemilik bisnis kendraan listrik ya;['pemilik', 'bisnis', 'kendraan', 'listrik', 'ya'];['pemilik', 'bisnis', 'kendraan', 'listrik', 'ya'];['pemilik', 'bisnis', 'kendraan', 'listrik', 'ya'];pemilik bisnis kendraan listrik ya;milik bisnis kendraan listrik ya
165;#BeritaTerkini Berikut Daftar Mobil Listrik Calon Penerima Subsidi Rp80 Juta https://t.co/q1CDES1I1F #news #inforiau #infoterkini #riauinfo;1;hashtag berita terkini hashtag berikut daftar mobil listrik calon penerima subsidi rp80 juta coq1cdes1i1f hashtag news hashtag hashtag info riau hashtag hashtag info erkin hashtag hashtag riau info hashtag;['hashtag', 'berita', 'terkini', 'hashtag', 'berikut', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'coq1cdes1i1f', 'hashtag', 'news', 'hashtag', 'hashtag', 'info', 'riau', 'hashtag', 'hashtag', 'info', 'erkin', 'hashtag', 'hashtag', 'riau', 'info', 'hashtag'];['hashtag', 'berita', 'terkini', 'hashtag', 'berikut', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'coq1cdes1i1f', 'hashtag', 'news', 'hashtag', 'hashtag', 'info', 'riau', 'hashtag', 'hashtag', 'info', 'erkin', 'hashtag', 'hashtag', 'riau', 'info', 'hashtag'];['hashtag', 'berita', 'terkini', 'hashtag', 'daftar', 'mobil', 'listrik', 'calon', 'penerima', 'subsidi', 'rp80', 'juta', 'coq1cdes1i1f', 'hashtag', 'news', 'hashtag', 'hashtag', 'info', 'riau', 'hashtag', 'hashtag', 'info', 'erkin', 'hashtag', 'hashtag', 'riau', 'info', 'hashtag'];hashtag berita terkini hashtag daftar mobil listrik calon penerima subsidi rp80 juta coq1cdes1i1f hashtag news hashtag hashtag info riau hashtag hashtag info erkin hashtag hashtag riau info hashtag;hashtag berita kini hashtag daftar mobil listrik calon terima subsidi rp80 juta coq1cdes1i1f hashtag news hashtag hashtag info riau hashtag hashtag info erkin hashtag hashtag riau info hashtag
166;Pemberian subsidi itu disebut sebagai langkah untuk mendorong percepatan ekosistem kendaraan listrik di IndonesiaÃ¢ÂÂ¦ https://t.co/FxKoid8xU6;1;pemberian subsidi itu disebut sebagai langkah untuk mendorong percepatan ekosistem kendaraan listrik di indonesia cofxkoid8xu6;['pemberian', 'subsidi', 'itu', 'disebut', 'sebagai', 'langkah', 'untuk', 'mendorong', 'percepatan', 'ekosistem', 'kendaraan', 'listrik', 'di', 'indonesia', 'cofxkoid8xu6'];['pemberian', 'subsidi', 'itu', 'disebut', 'sebagai', 'langkah', 'untuk', 'mendorong', 'percepatan', 'ekosistem', 'kendaraan', 'listrik', 'di', 'indonesia', 'cofxkoid8xu6'];['pemberian', 'subsidi', 'langkah', 'mendorong', 'percepatan', 'ekosistem', 'kendaraan', 'listrik', 'indonesia', 'cofxkoid8xu6'];pemberian subsidi langkah mendorong percepatan ekosistem kendaraan listrik indonesia cofxkoid8xu6;beri subsidi langkah dorong cepat ekosistem kendara listrik indonesia cofxkoid8xu6
167;Pemerintah Bakal Subsidi Pembelian Kendaraan Listrik hingga Rp80 Juta;1;pemerintah bakal subsidi pembelian kendaraan listrik hingga rp80 juta;['pemerintah', 'bakal', 'subsidi', 'pembelian', 'kendaraan', 'listrik', 'hingga', 'rp80', 'juta'];['pemerintah', 'bakal', 'subsidi', 'pembelian', 'kendaraan', 'listrik', 'hingga', 'rp80', 'juta'];['pemerintah', 'subsidi', 'pembelian', 'kendaraan', 'listrik', 'rp80', 'juta'];pemerintah subsidi pembelian kendaraan listrik rp80 juta;perintah subsidi beli kendara listrik rp80 juta
168;RT @CNNIndonesia: Respons Warga Digoda Subsidi Mobil Listrik Rp80 Juta https://t.co/YmFTdNNis4;1;rt user respons warga digoda subsidi mobil listrik rp80 juta coymftdnnis4;['rt', 'user', 'respons', 'warga', 'digoda', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'coymftdnnis4'];['rt', 'user', 'respons', 'warga', 'digoda', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'coymftdnnis4'];['rt', 'user', 'respons', 'warga', 'digoda', 'subsidi', 'mobil', 'listrik', 'rp80', 'juta', 'coymftdnnis4'];rt user respons warga digoda subsidi mobil listrik rp80 juta coymftdnnis4;rt user respons warga goda subsidi mobil listrik rp80 juta coymftdnnis4
169;Saat ini Wuling Air ev dan Hyundai Ioniq 5 merupakan mobil listrik murni yang sangat mungkin mendapatkan insentif RÃ¢ÂÂ¦ https://t.co/apgDWsS6uw;1;saat ini wuling air ev dan hyundai ioniq number merupakan mobil listrik murni yang sangat mungkin mendapatkan insentif coapgdwss6uw;['saat', 'ini', 'wuling', 'air', 'ev', 'dan', 'hyundai', 'ioniq', 'number', 'merupakan', 'mobil', 'listrik', 'murni', 'yang', 'sangat', 'mungkin', 'mendapatkan', 'insentif', 'coapgdwss6uw'];['saat', 'ini', 'wuling', 'air', 'ev', 'dan', 'hyundai', 'ioniq', 'number', 'merupakan', 'mobil', 'listrik', 'murni', 'yang', 'sangat', 'mungkin', 'mendapatkan', 'insentif', 'coapgdwss6uw'];['wuling', 'air', 'ev', 'hyundai', 'ioniq', 'number', 'mobil', 'listrik', 'murni', 'insentif', 'coapgdwss6uw'];wuling air ev hyundai ioniq number mobil listrik murni insentif coapgdwss6uw;wuling air ev hyundai ioniq number mobil listrik murni insentif coapgdwss6uw
170;@savicali Ada kaitannya dgn subsidi Rp80 juta bg pembeli mobil hybrid?;1;user ada kaitannya dgn subsidi rp80 juta bg pembeli mobil hybrid;['user', 'ada', 'kaitannya', 'dgn', 'subsidi', 'rp80', 'juta', 'bg', 'pembeli', 'mobil', 'hybrid'];['user', 'ada', 'kaitannya', 'dengan', 'subsidi', 'rp80', 'juta', 'bg', 'pembeli', 'mobil', 'hybrid'];['user', 'kaitannya', 'subsidi', 'rp80', 'juta', 'bg', 'pembeli', 'mobil', 'hybrid'];user kaitannya subsidi rp80 juta bg pembeli mobil hybrid;user kait subsidi rp80 juta bg beli mobil hybrid
171;RT @mouldie_sep: Subsidi motor listrik bisa berakibat melimpahnya stok motor combustion bekas. ;0;rt user subsidi motor listrik bisa berakibat melimpahnya stok motor combustion bekas;['rt', 'user', 'subsidi', 'motor', 'listrik', 'bisa', 'berakibat', 'melimpahnya', 'stok', 'motor', 'combustion', 'bekas'];['rt', 'user', 'subsidi', 'motor', 'listrik', 'bisa', 'berakibat', 'melimpahnya', 'stok', 'motor', 'combustion', 'bekas'];['rt', 'user', 'subsidi', 'motor', 'listrik', 'berakibat', 'melimpahnya', 'stok', 'motor', 'combustion', 'bekas'];rt user subsidi motor listrik berakibat melimpahnya stok motor combustion bekas;rt user subsidi motor listrik akibat limpah stok motor combustion bekas
172;RT @mpujayaprema: Saya curiga soal insentif ini. Jangan2 harga motor/mobil listrik memang segitunya (setelah dikurangi insentif/subsidi) daÃ¢ÂÂ¦;0;rt user saya curiga soal insentif ini jangan2 harga motor mobil listrik memang segitunya setelah dikurangi insentif subsidi da;['rt', 'user', 'saya', 'curiga', 'soal', 'insentif', 'ini', 'jangan2', 'harga', 'motor', 'mobil', 'listrik', 'memang', 'segitunya', 'setelah', 'dikurangi', 'insentif', 'subsidi', 'da'];['rt', 'user', 'saya', 'curiga', 'soal', 'insentif', 'ini', 'jangan2', 'harga', 'motor', 'mobil', 'listrik', 'memang', 'segitunya', 'setelah', 'dikurangi', 'insentif', 'subsidi', 'da'];['rt', 'user', 'curiga', 'insentif', 'jangan2', 'harga', 'motor', 'mobil', 'listrik', 'segitunya', 'dikurangi', 'insentif', 'subsidi', 'da'];rt user curiga insentif jangan2 harga motor mobil listrik segitunya dikurangi insentif subsidi da;rt user curiga insentif jangan2 harga motor mobil listrik segitunya rang insentif subsidi da
173;@detikcom Kenapa Subsidi motor listrik ga dialihkan ke sini aja yg jelas2 untuk hajat hidup orang banyak;0;user kenapa subsidi motor listrik ga dialihkan ke sini aja yg jelas2 untuk hajat hidup orang banyak;['user', 'kenapa', 'subsidi', 'motor', 'listrik', 'ga', 'dialihkan', 'ke', 'sini', 'aja', 'yg', 'jelas2', 'untuk', 'hajat', 'hidup', 'orang', 'banyak'];['user', 'kenapa', 'subsidi', 'motor', 'listrik', 'tidak', 'dialihkan', 'ke', 'sini', 'saja', 'yang', 'jelas2', 'untuk', 'hajat', 'hidup', 'orang', 'banyak'];['user', 'subsidi', 'motor', 'listrik', 'dialihkan', 'jelas2', 'hajat', 'hidup', 'orang'];user subsidi motor listrik dialihkan jelas2 hajat hidup orang;user subsidi motor listrik alih jelas2 hajat hidup orang
174;RT @papa_loren: Subsidi unt mobil listrik 80jt;1;rt user subsidi unt mobil listrik 8 0 jt;['rt', 'user', 'subsidi', 'unt', 'mobil', 'listrik', '8', '0', 'jt'];['rt', 'user', 'subsidi', 'unt', 'mobil', 'listrik', '8', '0', 'jt'];['rt', 'user', 'subsidi', 'unt', 'mobil', 'listrik', '8', '0', 'jt'];rt user subsidi unt mobil listrik 8 0 jt;rt user subsidi unt mobil listrik 8 0 jt
175;RT @RheHerlina: Tumbang Juga padahal kami akan kupas tuntas SUBSIDI PPNBM dan SUBSIDI MOTOR LISTRIK..;0;rt user tumbang juga padahal kami akan kupas tuntas allcaps subsidi ppnbm allcaps dan allcaps subsidi motor listrik allcaps repeated;['rt', 'user', 'tumbang', 'juga', 'padahal', 'kami', 'akan', 'kupas', 'tuntas', 'allcaps', 'subsidi', 'ppnbm', 'allcaps', 'dan', 'allcaps', 'subsidi', 'motor', 'listrik', 'allcaps', 'repeated'];['rt', 'user', 'tumbang', 'juga', 'padahal', 'kami', 'akan', 'kupas', 'tuntas', 'allcaps', 'subsidi', 'ppnbm', 'allcaps', 'dan', 'allcaps', 'subsidi', 'motor', 'listrik', 'allcaps', 'repeated'];['rt', 'user', 'tumbang', 'kupas', 'tuntas', 'allcaps', 'subsidi', 'ppnbm', 'allcaps', 'allcaps', 'subsidi', 'motor', 'listrik', 'allcaps', 'repeated'];rt user tumbang kupas tuntas allcaps subsidi ppnbm allcaps allcaps subsidi motor listrik allcaps repeated;rt user tumbang kupas tuntas allcaps subsidi ppnbm allcaps allcaps subsidi motor listrik allcaps repeated
176;RT @iwanpiliang7: Mensubsidi pembelian buku utk warga jauh lbh mulia drpd subsidi kendaraan listrik.;0;rt user mensubsidi pembelian buku utk warga jauh lbh mulia drpd subsidi kendaraan listrik;['rt', 'user', 'mensubsidi', 'pembelian', 'buku', 'utk', 'warga', 'jauh', 'lbh', 'mulia', 'drpd', 'subsidi', 'kendaraan', 'listrik'];['rt', 'user', 'mensubsidi', 'pembelian', 'buku', 'untuk', 'warga', 'jauh', 'lebih', 'mulia', 'daripada', 'subsidi', 'kendaraan', 'listrik'];['rt', 'user', 'mensubsidi', 'pembelian', 'buku', 'warga', 'mulia', 'subsidi', 'kendaraan', 'listrik'];rt user mensubsidi pembelian buku warga mulia subsidi kendaraan listrik;rt user subsidi beli buku warga mulia subsidi kendara listrik
177;RT @CNNIndonesia: Pemerintah membutuhkan dana sekitar Rp7;1;rt user pemerintah membutuhkan dana sekitar rp7;['rt', 'user', 'pemerintah', 'membutuhkan', 'dana', 'sekitar', 'rp7'];['rt', 'user', 'pemerintah', 'membutuhkan', 'dana', 'sekitar', 'rp7'];['rt', 'user', 'pemerintah', 'membutuhkan', 'dana', 'rp7'];rt user pemerintah membutuhkan dana rp7;rt user perintah butuh dana rp7
